Order_ID,Order_Date,Order_Time,Delivery_Time,Hub_Region,Distance_KM,Delivery_Duration_Min,Is_On_Time,Delivery_Fee_Charged,Payout_to_Driver,Customer_Rating,Order_Value_INR,Net_Profit_INR
BLK147181,2025-04-29,11:20,11:37,West Hub,2.69,17,1,49,34.78,4.9,2460,274
BLK131377,2025-04-29,08:03,08:29,West Hub,6.74,26,1,15,22.48,4.3,1909,173
BLK133669,2025-04-29,19:37,20:06,North Hub,9.14,29,1,15,27.28,2.6,1517,130
BLK121919,2025-04-29,10:06,10:34,North Hub,5.17,28,1,35,31.34,4.4,633,52
BLK135077,2025-04-29,17:36,18:19,East Hub,9.88,43,0,49,49.16,2.8,1415,131
BLK111045,2025-04-29,18:04,18:36,North Hub,9.27,32,0,15,27.54,3.9,1843,152
BLK139839,2025-04-29,17:47,18:21,North Hub,8.94,34,0,25,32.88,3.7,1290,106
BLK120516,2025-04-30,18:19,18:43,North Hub,3.0,24,1,25,21.0,4.6,2241,204
BLK132386,2025-04-30,08:54,09:20,South Hub,5.43,26,1,25,25.86,4.0,265,21
BLK146867,2025-04-30,17:43,18:11,West Hub,4.59,28,1,15,18.18,4.4,844,90
BLK118344,2025-04-30,13:10,13:24,South Hub,3.19,14,1,15,15.38,4.9,2153,253
BLK107521,2025-04-30,15:47,16:21,West Hub,9.03,34,0,15,27.06,3.7,379,31
BLK114769,2025-04-30,13:42,14:09,North Hub,8.09,27,1,15,25.18,4.2,1567,170
BLK112970,2025-04-30,22:13,22:40,East Hub,3.23,27,1,35,27.46,4.1,2288,233
BLK116267,2025-04-30,20:20,20:44,West Hub,7.0,24,1,25,29.0,4.6,2216,195
BLK121242,2025-04-30,19:53,20:14,West Hub,5.75,21,1,25,26.5,4.7,2071,203
BLK125555,2025-04-30,18:19,18:40,South Hub,6.51,21,1,25,28.02,4.5,179,17
BLK143685,2025-04-30,18:46,19:23,North Hub,10.68,37,0,35,42.36,3.5,1183,120
BLK101581,2025-04-30,08:03,08:31,North Hub,3.63,28,1,35,28.26,4.1,1588,168
BLK101703,2025-04-30,16:57,17:29,North Hub,7.06,32,0,15,23.12,4.0,573,53
BLK129799,2025-04-30,19:26,19:48,North Hub,4.29,22,1,25,23.58,4.4,1508,146
BLK121240,2025-04-30,22:30,23:02,North Hub,11.37,32,0,15,31.74,3.8,1684,200
BLK105093,2025-04-30,10:14,10:42,East Hub,2.78,28,1,15,14.56,4.0,996,110
BLK133039,2025-04-30,15:01,15:32,North Hub,7.16,31,0,15,23.32,3.7,2017,220
BLK128262,2025-04-30,22:48,23:17,East Hub,6.26,29,1,35,33.52,4.0,1335,155
BLK145839,2025-04-30,09:36,09:52,South Hub,3.03,16,1,35,27.06,4.7,1289,125
BLK106904,2025-04-30,21:43,22:08,East Hub,3.73,25,1,49,36.86,4.5,1909,209
BLK113096,2025-04-30,09:23,09:51,North Hub,4.64,28,1,15,18.28,4.2,2415,267
BLK137309,2025-04-30,21:58,22:29,East Hub,7.21,31,0,35,35.42,4.0,1221,138
BLK115523,2025-04-30,11:07,11:40,West Hub,9.23,33,0,15,27.46,3.8,2186,179
BLK102517,2025-04-30,21:56,22:16,South Hub,5.27,20,1,25,25.54,4.8,1765,173
BLK129228,2025-04-30,09:20,09:41,South Hub,7.42,21,1,49,44.24,4.6,1468,166
BLK113926,2025-04-30,12:53,13:24,West Hub,10.67,31,0,35,42.34,3.9,1451,125
BLK128840,2025-04-30,12:51,13:28,East Hub,10.16,37,0,25,35.32,3.6,833,90
BLK146866,2025-04-30,08:33,09:04,West Hub,6.71,31,0,25,28.42,3.6,2317,226
BLK128854,2025-04-30,20:58,21:33,North Hub,8.75,35,0,15,26.5,4.0,426,41
BLK128878,2025-04-30,13:59,14:31,East Hub,6.45,32,0,35,33.9,3.6,1020,117
BLK107760,2025-04-30,11:25,12:07,East Hub,8.87,42,0,25,32.74,2.9,785,71
BLK108380,2025-04-30,12:36,13:07,North Hub,10.21,31,0,35,41.42,1.7,1812,163
BLK149359,2025-04-30,11:36,11:57,West Hub,6.36,21,1,25,27.72,4.7,2177,239
BLK101271,2025-04-30,16:12,16:40,East Hub,2.4,28,1,25,19.8,4.4,2159,251
BLK111019,2025-04-30,10:16,10:59,East Hub,9.1,43,0,25,33.2,2.7,157,17
BLK141716,2025-04-30,22:08,22:21,South Hub,1.17,13,1,35,23.34,5.0,2376,232
BLK115755,2025-04-30,08:02,08:36,West Hub,11.84,34,0,15,32.68,4.0,2357,257
BLK143771,2025-04-30,09:32,10:04,North Hub,10.91,32,0,15,30.82,3.6,2457,271
BLK107173,2025-04-30,19:22,19:42,South Hub,4.33,20,1,15,17.66,4.8,1379,157
BLK102842,2025-04-30,20:24,20:49,South Hub,11.81,25,1,49,53.02,4.6,1545,184
BLK129288,2025-04-30,13:12,13:38,West Hub,9.05,26,1,15,27.1,4.0,810,96
BLK113478,2025-04-30,17:10,17:30,North Hub,3.46,20,1,25,21.92,4.8,2497,226
BLK123494,2025-04-30,15:24,15:51,East Hub,4.28,27,1,25,23.56,4.3,997,84
BLK114892,2025-04-30,19:43,20:08,South Hub,5.78,25,1,15,20.56,4.5,933,110
BLK101310,2025-04-30,11:02,11:27,West Hub,7.17,25,1,49,43.74,4.6,2363,263
BLK132158,2025-04-30,11:10,11:50,North Hub,12.0,40,0,25,39.0,3.5,326,38
BLK124908,2025-04-30,14:35,15:00,North Hub,4.81,25,1,15,18.62,4.5,279,23
BLK103133,2025-04-30,13:26,13:44,South Hub,1.88,18,1,15,12.76,4.7,608,65
BLK149164,2025-04-30,13:36,13:59,North Hub,6.11,23,1,25,27.22,4.6,925,77
BLK138933,2025-04-30,08:10,08:28,North Hub,2.83,18,1,49,35.06,4.7,1647,134
BLK112528,2025-04-30,15:14,15:35,South Hub,6.1,21,1,49,41.6,4.4,2375,215
BLK123171,2025-04-30,13:53,14:23,South Hub,9.55,30,1,25,34.1,4.2,1286,149
BLK104799,2025-04-30,17:42,18:06,East Hub,3.45,24,1,49,36.3,4.6,570,51
BLK100278,2025-04-30,09:58,10:33,North Hub,10.33,35,0,49,50.06,3.7,2351,263
BLK140013,2025-04-30,13:06,13:33,North Hub,5.09,27,1,15,19.18,4.1,1225,102
BLK109314,2025-04-30,10:55,11:24,North Hub,8.54,29,1,15,26.08,4.2,2335,260
BLK141962,2025-04-30,16:48,17:05,West Hub,2.02,17,1,15,13.04,4.9,1007,99
BLK111640,2025-04-30,14:07,14:30,South Hub,5.94,23,1,35,32.88,4.5,1718,200
BLK121435,2025-04-30,14:28,14:52,North Hub,4.65,24,1,15,18.3,4.6,665,75
BLK112468,2025-04-30,11:27,12:00,East Hub,7.12,33,0,15,23.24,4.0,876,101
BLK119946,2025-04-30,20:01,20:46,East Hub,11.73,45,0,15,32.46,2.8,275,26
BLK114589,2025-04-30,08:40,09:16,West Hub,11.75,36,0,15,32.5,3.2,1166,135
BLK144663,2025-04-30,20:00,20:34,North Hub,11.13,34,0,25,37.26,3.9,438,44
BLK118058,2025-04-30,18:01,18:25,North Hub,1.0,24,1,25,17.0,4.4,466,53
BLK117285,2025-04-30,14:56,15:26,North Hub,8.24,30,1,35,37.48,4.0,2095,184
BLK139063,2025-04-30,14:48,15:14,East Hub,1.14,26,1,25,17.28,4.3,691,60
BLK149851,2025-04-30,20:30,20:46,South Hub,2.1,16,1,35,25.2,4.8,385,39
BLK147261,2025-04-30,22:49,23:15,North Hub,7.99,26,1,15,24.98,4.3,2088,227
BLK129561,2025-04-30,19:32,19:55,North Hub,3.65,23,1,35,28.3,4.5,2119,183
BLK127961,2025-04-30,22:58,23:30,East Hub,7.81,32,0,35,36.62,4.0,566,50
BLK141302,2025-04-30,08:45,09:16,West Hub,6.83,31,0,35,34.66,4.0,1226,124
BLK117955,2025-04-30,16:08,16:33,North Hub,7.53,25,1,35,36.06,4.5,602,58
BLK138939,2025-04-30,10:23,10:52,South Hub,10.75,29,1,15,30.5,4.1,755,79
BLK125524,2025-04-30,09:44,10:08,West Hub,1.7,24,1,15,12.4,2.0,1350,113
BLK103157,2025-04-30,08:10,08:42,South Hub,11.9,32,0,15,32.8,3.9,183,17
BLK108171,2025-04-30,11:04,11:32,East Hub,2.72,28,1,15,14.44,4.2,487,58
BLK148969,2025-04-30,09:58,10:27,North Hub,6.06,29,1,25,27.12,4.2,955,111
BLK132618,2025-04-30,16:29,16:45,South Hub,2.34,16,1,35,25.68,4.7,2484,225
BLK124420,2025-04-30,08:33,09:06,North Hub,9.09,33,0,35,39.18,3.7,352,30
BLK112187,2025-04-30,20:40,21:12,West Hub,8.23,32,0,15,25.46,3.6,271,27
BLK101997,2025-04-30,17:47,18:16,North Hub,9.09,29,1,35,39.18,4.4,741,87
BLK119803,2025-04-30,08:24,08:54,North Hub,8.46,30,1,15,25.92,4.3,1069,91
BLK142774,2025-04-30,10:32,10:54,East Hub,2.27,22,1,25,19.54,4.6,1886,193
BLK103627,2025-04-30,10:17,10:40,West Hub,7.7,23,1,25,30.4,4.5,2431,212
BLK100432,2025-04-30,22:39,23:03,West Hub,2.93,24,1,25,20.86,4.4,769,81
BLK135615,2025-04-30,15:20,16:06,East Hub,10.84,46,0,15,30.68,2.1,2132,200
BLK135577,2025-04-30,09:12,09:41,North Hub,7.93,29,1,35,36.86,4.2,1622,171
BLK135546,2025-04-30,13:37,14:02,South Hub,11.98,25,1,15,32.96,4.4,355,40
BLK133398,2025-04-30,21:48,22:36,East Hub,11.76,48,0,25,38.52,2.4,1431,127
BLK114266,2025-04-30,19:28,19:52,East Hub,1.59,24,1,15,12.18,4.6,1514,135
BLK146202,2025-04-30,21:31,22:09,East Hub,11.52,38,0,35,44.04,1.6,2237,214
BLK146289,2025-04-30,10:14,10:39,North Hub,7.76,25,1,35,36.52,4.7,2177,226
BLK130762,2025-04-30,09:35,10:00,West Hub,3.36,25,1,15,15.72,4.5,2266,249
BLK145689,2025-04-30,12:53,13:21,West Hub,7.67,28,1,35,36.34,4.2,1973,168
BLK110655,2025-04-30,10:01,10:31,West Hub,11.62,30,1,35,44.24,4.3,1532,145
BLK149048,2025-04-30,08:52,09:18,North Hub,8.21,26,1,25,31.42,4.0,2266,225
BLK122108,2025-04-30,08:54,09:18,South Hub,4.92,24,1,25,24.84,4.4,689,75
BLK108588,2025-04-30,10:36,10:58,South Hub,9.33,22,1,49,48.06,4.7,1286,149
BLK134787,2025-04-30,09:18,09:45,North Hub,6.47,27,1,25,27.94,4.0,429,43
BLK112306,2025-04-30,17:57,18:24,East Hub,3.02,27,1,15,15.04,4.2,171,15
BLK126378,2025-04-30,15:18,15:40,East Hub,1.08,22,1,15,11.16,4.5,1858,206
BLK122185,2025-04-30,10:54,11:30,North Hub,9.22,36,0,15,27.44,3.5,2131,230
BLK118978,2025-04-30,22:38,23:10,West Hub,10.31,32,0,49,50.02,3.9,2306,227
BLK134859,2025-04-30,11:08,11:32,West Hub,7.26,24,1,15,23.52,4.6,1002,88
BLK119010,2025-04-30,18:48,19:10,South Hub,3.95,22,1,15,16.9,4.6,1367,143
BLK104638,2025-04-30,11:36,11:59,South Hub,10.81,23,1,25,36.62,4.4,1125,120
BLK116488,2025-04-30,21:38,22:04,North Hub,2.28,26,1,25,19.56,4.3,2325,254
BLK103716,2025-04-30,16:03,16:48,East Hub,11.9,45,0,35,44.8,3.4,265,27
BLK114457,2025-04-30,19:09,19:41,North Hub,8.56,32,0,49,46.52,3.6,1553,137
BLK146189,2025-04-30,11:08,11:26,South Hub,1.13,18,1,15,11.26,4.9,505,41
BLK142930,2025-04-30,13:55,14:22,North Hub,6.49,27,1,25,27.98,4.4,787,72
BLK134673,2025-04-30,14:42,15:05,West Hub,1.41,23,1,25,17.82,4.4,2286,217
BLK146836,2025-04-30,13:51,14:08,North Hub,2.39,17,1,25,19.78,3.9,2204,241
BLK133563,2025-04-30,15:49,16:21,North Hub,9.2,32,0,15,27.4,3.7,2003,210
BLK144007,2025-04-30,20:16,20:41,South Hub,9.52,25,1,15,28.04,4.6,865,87
BLK122407,2025-04-30,19:38,20:01,North Hub,5.81,23,1,15,20.62,4.5,1436,124
BLK132349,2025-04-30,08:37,08:59,South Hub,3.76,22,1,25,22.52,4.7,1953,159
BLK137047,2025-04-30,12:47,13:09,West Hub,2.35,22,1,15,13.7,4.5,862,80
BLK118404,2025-04-30,09:59,10:21,South Hub,8.01,22,1,25,31.02,4.4,793,81
BLK135162,2025-04-30,18:52,19:18,East Hub,3.29,26,1,25,21.58,4.1,2004,168
BLK140782,2025-04-30,22:23,22:52,North Hub,8.67,29,1,15,26.34,4.3,2431,229
BLK122427,2025-04-30,17:16,17:43,North Hub,3.37,27,1,25,21.74,4.1,725,61
BLK115069,2025-04-30,10:13,10:43,North Hub,9.89,30,1,15,28.78,4.3,1186,127
BLK124366,2025-04-30,21:41,22:06,North Hub,4.38,25,1,15,17.76,4.6,2063,192
BLK127590,2025-04-30,19:40,20:01,East Hub,1.27,21,1,15,11.54,4.6,734,68
BLK113204,2025-04-30,22:10,22:38,North Hub,5.47,28,1,15,19.94,4.1,2390,201
BLK142633,2025-05-01,11:45,12:16,East Hub,5.08,31,0,15,19.16,3.9,203,23
BLK127500,2025-05-01,14:15,14:47,West Hub,8.15,32,0,15,25.3,3.7,1233,101
BLK143779,2025-05-01,14:49,15:14,South Hub,6.95,25,1,35,34.9,4.4,2267,229
BLK138637,2025-05-01,21:48,22:17,South Hub,9.0,29,1,25,33.0,4.1,810,85
BLK108633,2025-05-01,14:21,14:51,East Hub,2.81,30,1,25,20.62,4.2,1942,224
BLK102206,2025-05-01,22:41,23:05,West Hub,7.62,24,1,15,24.24,4.6,1091,89
BLK105570,2025-05-01,16:25,16:53,North Hub,5.36,28,1,15,19.72,4.9,1211,111
BLK148945,2025-05-01,09:42,10:15,West Hub,9.86,33,0,25,34.72,4.0,1991,200
BLK125680,2025-05-01,11:47,12:17,South Hub,11.37,30,1,35,43.74,4.3,278,23
BLK143162,2025-05-01,15:28,15:56,West Hub,7.38,28,1,25,29.76,4.0,1735,187
BLK138795,2025-05-01,09:37,09:55,South Hub,1.58,18,1,15,12.16,4.8,2464,289
BLK148051,2025-05-01,20:16,20:41,North Hub,7.14,25,1,15,23.28,4.7,2255,216
BLK117607,2025-05-01,21:31,21:51,North Hub,2.74,20,1,15,14.48,4.8,1827,150
BLK113233,2025-05-01,13:53,14:24,West Hub,7.4,31,0,15,23.8,3.7,673,57
BLK136087,2025-05-01,09:36,10:02,West Hub,7.08,26,1,15,23.16,4.2,1919,171
BLK117661,2025-05-01,15:35,16:01,East Hub,3.54,26,1,35,28.08,4.4,745,87
BLK102316,2025-05-01,08:43,09:18,West Hub,11.03,35,0,15,31.06,3.8,774,68
BLK141713,2025-05-01,21:02,21:36,West Hub,10.56,34,0,25,36.12,3.9,2187,178
BLK144416,2025-05-01,16:11,16:35,North Hub,7.05,24,1,49,43.5,4.7,1015,110
BLK132110,2025-05-01,13:49,14:35,East Hub,10.84,46,0,25,36.68,2.1,560,61
BLK143831,2025-05-01,19:54,20:23,West Hub,11.99,29,1,25,38.98,4.3,2412,239
BLK114232,2025-05-01,09:02,09:40,North Hub,11.95,38,0,15,32.9,3.6,531,60
BLK148269,2025-05-01,19:21,19:48,West Hub,6.06,27,1,35,33.12,4.2,341,32
BLK142538,2025-05-01,10:05,10:30,South Hub,4.76,25,1,15,18.52,4.6,604,55
BLK141640,2025-05-01,20:41,21:07,West Hub,5.72,26,1,49,40.84,4.3,2348,265
BLK112984,2025-05-01,12:56,13:20,East Hub,2.54,24,1,15,14.08,4.6,1322,126
BLK130621,2025-05-01,13:15,13:34,West Hub,4.58,19,1,15,18.16,4.8,605,58
BLK123965,2025-05-01,09:34,10:08,North Hub,8.47,34,0,25,31.94,4.0,1091,129
BLK118957,2025-05-01,11:33,11:57,North Hub,6.23,24,1,15,21.46,4.7,609,51
BLK130641,2025-05-01,19:38,20:06,East Hub,1.3,28,1,15,11.6,4.3,1687,146
BLK102335,2025-05-01,20:23,20:54,East Hub,7.48,31,0,35,35.96,3.7,2225,194
BLK123314,2025-05-01,22:27,23:09,East Hub,10.13,42,0,15,29.26,2.9,2461,212
BLK100862,2025-05-01,15:55,16:17,South Hub,5.14,22,1,25,25.28,4.4,305,31
BLK114413,2025-05-01,19:31,19:52,West Hub,1.49,21,1,49,32.38,4.6,831,86
BLK102698,2025-05-01,13:07,13:29,North Hub,5.95,22,1,25,26.9,4.5,2484,283
BLK139285,2025-05-01,19:50,20:06,West Hub,2.3,16,1,49,34.0,4.7,1523,155
BLK119072,2025-05-01,08:38,09:02,North Hub,4.44,24,1,15,17.88,4.4,2234,241
BLK149336,2025-05-01,11:40,12:14,West Hub,9.29,34,0,25,33.58,3.8,2350,217
BLK112832,2025-05-01,08:20,08:48,West Hub,8.0,28,1,35,37.0,4.3,390,38
BLK116910,2025-05-01,20:36,21:05,North Hub,7.56,29,1,15,24.12,4.0,2459,283
BLK121764,2025-05-01,19:57,20:33,East Hub,9.4,36,0,35,39.8,4.2,1248,108
BLK117281,2025-05-01,17:29,17:56,West Hub,9.52,27,1,25,34.04,4.1,2243,235
BLK124771,2025-05-01,10:16,10:41,North Hub,1.5,25,1,25,18.0,4.7,2120,243
BLK119620,2025-05-01,20:44,21:23,East Hub,8.34,39,0,25,31.68,3.0,573,50
BLK141116,2025-05-01,17:50,18:17,East Hub,3.13,27,1,15,15.26,1.8,525,47
BLK148550,2025-05-01,13:59,14:24,North Hub,4.63,25,1,25,24.26,4.5,1345,159
BLK147558,2025-05-01,09:28,09:53,North Hub,3.69,25,1,15,16.38,4.5,1605,154
BLK139167,2025-05-01,12:22,12:59,East Hub,8.8,37,0,49,47.0,3.2,821,74
BLK100176,2025-05-01,18:34,18:49,West Hub,1.39,15,1,25,17.78,4.8,756,77
BLK139244,2025-05-01,15:23,15:45,West Hub,3.98,22,1,35,28.96,4.5,1944,215
BLK135409,2025-05-01,11:09,11:31,South Hub,8.92,22,1,15,26.84,4.5,412,38
BLK119342,2025-05-01,09:30,10:00,East Hub,3.32,30,1,15,15.64,4.0,217,18
BLK111142,2025-05-01,20:34,21:16,East Hub,11.24,42,0,15,31.48,2.4,2227,218
BLK104491,2025-05-01,09:10,09:36,South Hub,8.97,26,1,15,26.94,4.3,2230,203
BLK125697,2025-05-01,20:06,20:34,West Hub,10.24,28,1,15,29.48,4.2,570,55
BLK128141,2025-05-01,14:30,14:53,West Hub,3.19,23,1,15,15.38,4.5,1723,205
BLK141318,2025-05-01,09:42,10:21,East Hub,11.35,39,0,15,31.7,3.4,2182,246
BLK144264,2025-05-01,22:49,23:13,South Hub,9.01,24,1,15,27.02,4.5,2197,204
BLK135416,2025-05-01,10:01,10:29,South Hub,8.39,28,1,49,46.18,4.0,730,72
BLK107378,2025-05-01,17:56,18:34,West Hub,11.73,38,0,35,44.46,3.4,229,24
BLK141391,2025-05-01,13:53,14:22,West Hub,11.25,29,1,25,37.5,4.3,1401,148
BLK120786,2025-05-01,21:40,21:52,South Hub,1.01,12,1,25,17.02,4.9,2204,210
BLK134926,2025-05-01,21:38,22:04,West Hub,4.91,26,1,15,18.82,4.4,568,60
BLK110741,2025-05-01,18:52,19:15,South Hub,5.83,23,1,49,41.06,4.4,206,22
BLK135236,2025-05-01,16:47,17:28,East Hub,8.0,41,0,15,25.0,2.8,2474,212
BLK123065,2025-05-01,14:31,14:56,South Hub,9.61,25,1,25,34.22,4.6,1024,87
BLK108723,2025-05-01,21:13,21:40,North Hub,3.42,27,1,25,21.84,4.3,2314,236
BLK114317,2025-05-01,18:36,19:01,West Hub,4.4,25,1,15,17.8,4.6,1221,139
BLK145020,2025-05-01,09:23,10:05,East Hub,10.5,42,0,15,30.0,2.6,1866,202
BLK121127,2025-05-01,16:39,17:17,East Hub,10.7,38,0,15,30.4,3.1,2365,212
BLK121197,2025-05-01,22:30,22:58,West Hub,11.21,28,1,15,31.42,4.4,1014,95
BLK143032,2025-05-01,12:03,12:34,West Hub,11.74,31,0,25,38.48,1.9,627,68
BLK138945,2025-05-01,14:45,15:13,West Hub,4.37,28,1,15,17.74,4.2,1180,130
BLK131285,2025-05-01,11:23,11:54,East Hub,7.4,31,0,35,35.8,3.7,2353,215
BLK134829,2025-05-01,18:29,18:57,South Hub,11.56,28,1,25,38.12,2.5,339,36
BLK135315,2025-05-01,12:41,13:06,West Hub,3.6,25,1,15,16.2,4.6,1410,138
BLK116918,2025-05-01,15:48,16:12,North Hub,4.11,24,1,25,23.22,4.6,1368,129
BLK142483,2025-05-01,18:49,19:11,North Hub,3.24,22,1,25,21.48,4.6,600,64
BLK133008,2025-05-01,17:42,18:15,East Hub,7.48,33,0,15,23.96,3.7,455,38
BLK110671,2025-05-01,20:45,20:59,South Hub,2.76,14,1,25,20.52,4.9,2395,199
BLK130162,2025-05-01,14:37,15:10,East Hub,3.79,33,0,15,16.58,3.7,2381,258
BLK109105,2025-05-01,18:50,19:31,East Hub,11.4,41,0,25,37.8,2.6,329,32
BLK133545,2025-05-01,12:51,13:14,West Hub,7.37,23,1,25,29.74,4.5,2197,260
BLK134402,2025-05-01,11:56,12:26,North Hub,10.72,30,1,15,30.44,4.4,584,55
BLK120461,2025-05-01,18:39,19:15,East Hub,8.52,36,0,15,26.04,3.3,2261,218
BLK101991,2025-05-01,09:07,09:38,North Hub,9.03,31,0,15,27.06,3.8,418,43
BLK140715,2025-05-01,14:48,15:07,North Hub,3.98,19,1,25,22.96,4.7,595,60
BLK107007,2025-05-01,16:46,17:15,West Hub,10.91,29,1,15,30.82,4.2,1441,117
BLK112424,2025-05-01,16:28,16:57,North Hub,4.88,29,1,15,18.76,4.0,546,62
BLK103696,2025-05-01,14:22,15:01,East Hub,9.59,39,0,35,40.18,3.1,1955,156
BLK119789,2025-05-01,11:43,12:05,North Hub,1.28,22,1,25,17.56,4.5,865,70
BLK124257,2025-05-01,12:03,12:32,North Hub,7.84,29,1,25,30.68,4.3,787,89
BLK108949,2025-05-01,21:41,22:09,West Hub,4.51,28,1,15,18.02,4.2,1751,144
BLK134371,2025-05-01,12:58,13:21,South Hub,4.48,23,1,15,17.96,4.6,1334,140
BLK109354,2025-05-01,09:26,09:47,South Hub,5.69,21,1,15,20.38,4.4,2473,244
BLK140881,2025-05-01,08:15,08:42,North Hub,5.73,27,1,15,20.46,4.2,1095,119
BLK141835,2025-05-01,19:27,20:03,North Hub,10.29,36,0,25,35.58,3.6,158,16
BLK145937,2025-05-01,14:45,15:21,East Hub,9.41,36,0,15,27.82,3.1,1926,170
BLK129597,2025-05-01,15:10,15:37,West Hub,3.98,27,1,35,28.96,4.2,1606,141
BLK144059,2025-05-01,14:30,14:50,North Hub,1.93,20,1,49,33.26,4.7,1394,122
BLK134417,2025-05-01,12:38,13:07,West Hub,5.28,29,1,25,25.56,3.3,1436,144
BLK130136,2025-05-01,13:20,13:43,West Hub,3.61,23,1,49,36.62,4.4,2214,261
BLK131587,2025-05-01,08:17,08:59,East Hub,11.93,42,0,15,32.86,3.0,2489,245
BLK131592,2025-05-01,13:03,13:35,North Hub,6.22,32,0,35,33.44,4.0,1030,118
BLK137228,2025-05-01,15:23,16:00,West Hub,10.95,37,0,25,36.9,3.1,1302,156
BLK118411,2025-05-01,15:38,16:00,West Hub,2.98,22,1,35,26.96,4.5,971,113
BLK120376,2025-05-01,17:35,18:03,North Hub,9.93,28,1,49,49.26,4.3,1281,149
BLK146331,2025-05-01,15:38,16:06,East Hub,5.69,28,1,35,32.38,4.2,1305,135
BLK125992,2025-05-01,20:41,21:04,South Hub,5.35,23,1,35,31.7,4.5,1366,155
BLK124368,2025-05-01,09:38,10:12,East Hub,8.0,34,0,25,31.0,3.7,680,60
BLK121154,2025-05-01,15:01,15:30,South Hub,9.48,29,1,25,33.96,4.2,1042,109
BLK140160,2025-05-01,09:28,10:06,East Hub,10.85,38,0,15,30.7,3.1,1509,124
BLK108498,2025-05-01,15:34,16:07,West Hub,11.02,33,0,15,31.04,3.7,769,71
BLK140168,2025-05-01,18:15,18:40,North Hub,4.16,25,1,15,17.32,4.5,817,97
BLK145443,2025-05-01,19:51,20:10,South Hub,1.81,19,1,15,12.62,3.3,248,21
BLK134478,2025-05-01,12:20,12:49,East Hub,4.59,29,1,25,24.18,4.4,886,71
BLK137438,2025-05-01,14:15,14:53,East Hub,7.27,38,0,35,35.54,1.2,435,39
BLK116265,2025-05-01,09:05,09:29,South Hub,11.56,24,1,25,38.12,4.4,534,43
BLK118571,2025-05-01,16:31,17:04,North Hub,7.1,33,0,25,29.2,1.7,1334,156
BLK124403,2025-05-01,15:23,15:40,South Hub,4.99,17,1,15,18.98,4.9,1174,119
BLK142029,2025-05-01,12:58,13:27,North Hub,6.75,29,1,15,22.5,4.3,2297,227
BLK134344,2025-05-01,17:06,17:31,South Hub,9.72,25,1,15,28.44,4.7,1799,187
BLK108391,2025-05-01,08:35,09:03,West Hub,8.94,28,1,25,32.88,4.3,2496,213
BLK112607,2025-05-01,14:49,15:13,North Hub,6.72,24,1,15,22.44,4.5,1648,161
BLK119768,2025-05-01,15:50,16:28,East Hub,9.58,38,0,25,34.16,3.4,213,24
BLK138002,2025-05-01,17:41,18:01,South Hub,1.15,20,1,35,23.3,4.8,1546,126
BLK113720,2025-05-01,16:41,17:00,North Hub,3.85,19,1,49,37.1,4.8,457,36
BLK141800,2025-05-01,11:59,12:23,North Hub,5.07,24,1,15,19.14,4.5,887,86
BLK148817,2025-05-01,11:29,12:00,South Hub,11.51,31,0,35,44.02,3.7,301,34
BLK122780,2025-05-01,09:31,10:01,North Hub,6.59,30,1,35,34.18,4.3,978,85
BLK143885,2025-05-01,22:32,23:06,North Hub,7.52,34,0,35,36.04,3.9,2223,189
BLK141804,2025-05-01,15:28,16:09,East Hub,9.69,41,0,35,40.38,2.8,2370,219
BLK103131,2025-05-01,20:49,21:20,North Hub,7.54,31,0,25,30.08,4.0,353,35
BLK129409,2025-05-01,13:13,13:49,North Hub,11.06,36,0,35,43.12,3.4,642,69
BLK113713,2025-05-01,13:25,13:51,South Hub,10.36,26,1,25,35.72,4.4,355,34
BLK148669,2025-05-01,20:14,20:49,North Hub,8.51,35,0,15,26.02,3.7,1934,178
BLK111711,2025-05-01,10:01,10:16,South Hub,2.49,15,1,35,25.98,4.9,1616,157
BLK147446,2025-05-01,18:03,18:31,North Hub,9.78,28,1,25,34.56,4.4,1439,117
BLK145521,2025-05-01,21:46,22:19,East Hub,5.0,33,0,25,25.0,3.8,894,78
BLK107117,2025-05-01,18:16,18:39,South Hub,5.82,23,1,25,26.64,4.4,452,44
BLK126503,2025-05-01,22:13,22:49,East Hub,8.23,36,0,35,37.46,3.5,653,63
BLK133058,2025-05-02,20:45,21:02,West Hub,1.84,17,1,35,24.68,4.8,160,17
BLK121368,2025-05-02,20:17,20:48,North Hub,8.78,31,0,15,26.56,1.4,1598,176
BLK104697,2025-05-02,21:33,22:09,East Hub,7.76,36,0,15,24.52,3.1,1310,140
BLK123216,2025-05-02,17:41,18:17,North Hub,10.0,36,0,15,29.0,3.5,507,42
BLK144403,2025-05-02,09:23,09:45,North Hub,3.23,22,1,25,21.46,4.7,1779,161
BLK105494,2025-05-02,12:19,12:48,East Hub,2.3,29,1,25,19.6,4.1,919,74
BLK133750,2025-05-02,13:17,13:45,North Hub,6.86,28,1,49,43.12,4.3,1443,132
BLK147913,2025-05-02,09:26,10:03,East Hub,9.05,37,0,25,33.1,3.6,2439,268
BLK100688,2025-05-02,22:36,22:52,West Hub,1.82,16,1,25,18.64,4.8,1031,83
BLK100611,2025-05-02,14:07,14:45,East Hub,8.16,38,0,15,25.32,3.3,367,41
BLK116070,2025-05-02,09:48,10:11,East Hub,1.47,23,1,49,32.34,4.5,1785,171
